Time,Day_Id,CW_state,Max_capacity,Duration
"2020-11-18 11:35:52",4,4,0,142
"2020-11-18 11:38:14",4,1,0,77
"2020-11-18 11:39:31",4,2,0,122
"2020-11-18 11:41:33",4,1,0,3
"2020-11-18 11:41:36",4,2,0,11
"2020-11-18 11:41:47",4,1,0,2
"2020-11-18 11:41:49",4,3,0,582
"2020-11-18 11:51:31",4,2,0,140
"2020-11-18 11:53:51",4,1,0,5
"2020-11-18 11:53:56",4,2,0,2513
"2020-11-18 12:35:49",4,1,0,5
"2020-11-18 12:35:54",4,2,0,336
"2020-11-18 12:41:30",4,1,0,15
"2020-11-18 12:41:45",4,2,0,5213
"2020-11-18 14:08:38",4,4,0,6
"2020-11-18 14:08:44",4,1,0,39
"2020-11-18 14:09:23",4,2,0,3112
"2020-11-18 15:01:15",4,3,0,713
"2020-11-18 15:13:08",4,2,0,2780
"2020-11-18 15:59:28",4,3,0,84
"2020-11-19 08:00:51",5,3,0,1973
"2020-11-19 08:33:44",5,4,0,37
"2020-11-19 08:34:21",5,1,0,126
"2020-11-19 08:36:27",5,2,1,5
"2020-11-19 08:36:32",5,3,1,483
"2020-11-19 08:44:35",5,2,0,5
"2020-11-19 08:44:40",5,1,0,4
"2020-11-19 08:44:44",5,3,0,292
"2020-11-19 08:49:36",5,2,0,6
"2020-11-19 08:49:43",5,1,0,4
"2020-11-19 08:49:47",5,2,0,4
"2020-11-19 08:49:51",5,1,0,4
"2020-11-19 08:49:55",5,2,1,3
"2020-11-19 08:49:58",5,3,1,1738
"2020-11-19 09:18:57",5,2,0,2
"2020-11-19 09:18:59",5,1,0,5
"2020-11-19 09:19:04",5,2,0,1243
"2020-11-19 09:39:47",5,4,0,35
"2020-11-19 09:40:22",5,1,0,28
"2020-11-19 09:40:50",5,2,1,5
"2020-11-19 09:40:55",5,3,1,690
"2020-11-19 09:52:25",5,4,0,40
"2020-11-19 09:53:05",5,1,0,136
"2020-11-19 09:55:21",5,2,1,5
"2020-11-19 09:55:26",5,3,1,255
"2020-11-19 09:59:41",5,2,0,5
"2020-11-19 09:59:46",5,1,0,4
"2020-11-19 09:59:50",5,2,0,7
"2020-11-19 09:59:57",5,1,0,4
"2020-11-19 10:00:01",5,2,0,4
"2020-11-19 10:00:05",5,1,0,4
"2020-11-19 10:00:09",5,3,0,552
"2020-11-19 10:09:21",5,2,0,63
"2020-11-19 10:10:24",5,4,0,37
"2020-11-19 10:11:01",5,1,0,14
"2020-11-19 10:11:15",5,2,1,5
"2020-11-19 10:11:20",5,3,1,349
"2020-11-19 10:17:09",5,2,0,5
"2020-11-19 10:17:14",5,1,0,4
"2020-11-19 10:17:18",5,3,0,882
"2020-11-19 10:32:00",5,4,0,34
"2020-11-19 10:32:34",5,1,0,23
"2020-11-19 10:32:57",5,2,1,5
"2020-11-19 10:33:02",5,3,1,1037
"2020-11-19 10:50:19",5,4,0,33
"2020-11-19 10:50:52",5,1,0,26
"2020-11-19 10:51:18",5,2,1,5
"2020-11-19 10:51:23",5,3,1,438
"2020-11-19 10:58:41",5,4,0,38
"2020-11-19 10:59:19",5,1,0,37
"2020-11-19 10:59:56",5,2,1,5
"2020-11-19 11:00:01",5,3,1,2697
"2020-11-19 11:44:58",5,2,0,8
"2020-11-19 11:45:06",5,1,0,3
"2020-11-19 11:45:09",5,3,0,492
"2020-11-19 11:53:21",5,4,0,42
"2020-11-19 11:54:03",5,1,0,47
"2020-11-19 11:54:50",5,2,1,5
"2020-11-19 11:54:55",5,3,1,610
"2020-11-19 12:05:05",5,4,0,35
"2020-11-19 12:05:40",5,1,0,27
"2020-11-19 12:06:07",5,2,1,5
"2020-11-19 12:06:12",5,3,1,2851
"2020-11-19 12:53:43",5,4,0,35
"2020-11-19 12:54:18",5,1,0,28
"2020-11-19 12:54:46",5,2,1,5
"2020-11-19 12:54:51",5,3,1,528
"2020-11-19 13:03:40",5,4,0,41
"2020-11-19 13:04:21",5,1,0,27
"2020-11-19 13:04:48",5,2,1,6
"2020-11-19 13:04:54",5,3,1,2082
"2020-11-19 13:39:36",5,4,0,34
"2020-11-19 13:40:10",5,1,0,52
"2020-11-19 13:41:02",5,2,1,5
"2020-11-19 13:41:07",5,3,1,522
"2020-11-19 13:49:49",5,4,0,34
"2020-11-19 13:50:23",5,1,0,39
"2020-11-19 13:51:02",5,2,1,5
"2020-11-19 13:51:07",5,3,0,7748
"2020-11-20 08:00:44",6,2,0,281
"2020-11-20 08:05:25",6,3,0,188
"2020-11-20 08:08:33",6,4,0,40
"2020-11-20 08:09:13",6,1,0,35
"2020-11-20 08:09:48",6,2,1,5
"2020-11-20 08:09:53",6,3,1,1163
"2020-11-20 08:29:16",6,4,0,37
"2020-11-20 08:29:53",6,1,0,33
"2020-11-20 08:30:26",6,2,1,5
"2020-11-20 08:30:31",6,3,1,350
"2020-11-20 08:36:21",6,4,0,40
"2020-11-20 08:37:02",6,1,0,43
"2020-11-20 08:37:45",6,2,1,5
"2020-11-20 08:37:50",6,3,1,1771
"2020-11-20 09:07:21",6,4,0,34
"2020-11-20 09:07:55",6,1,0,43
"2020-11-20 09:08:38",6,2,1,5
"2020-11-20 09:08:43",6,3,1,4312
"2020-11-20 10:20:35",6,4,0,38
"2020-11-20 10:21:13",6,1,0,48
"2020-11-20 10:22:01",6,2,1,5
"2020-11-20 10:22:06",6,3,1,508
"2020-11-20 10:30:34",6,4,0,34
"2020-11-20 10:31:08",6,1,0,53
"2020-11-20 10:32:01",6,2,1,5
"2020-11-20 10:32:06",6,3,1,615
"2020-11-20 10:42:21",6,4,0,41
"2020-11-20 10:43:02",6,1,0,31
"2020-11-20 10:43:33",6,2,1,5
"2020-11-20 10:43:38",6,3,1,551
"2020-11-20 10:52:49",6,4,0,35
"2020-11-20 10:53:24",6,1,0,32
"2020-11-20 10:53:56",6,2,1,5
"2020-11-20 10:54:01",6,3,1,313
"2020-11-20 10:59:14",6,2,0,8
"2020-11-20 10:59:22",6,1,0,4
"2020-11-20 10:59:26",6,3,0,3182
"2020-11-20 11:52:28",6,2,0,1399
"2020-11-20 12:15:47",6,4,0,41
"2020-11-20 12:16:28",6,1,0,14
"2020-11-20 12:16:42",6,2,1,5
"2020-11-20 12:16:47",6,3,1,413
"2020-11-20 12:23:40",6,2,0,4
"2020-11-20 12:23:44",6,1,0,3
"2020-11-20 12:23:47",6,3,0,1131
"2020-11-20 12:42:38",6,2,0,36
"2020-11-20 12:43:14",6,4,0,108
"2020-11-20 12:45:02",6,1,0,15
"2020-11-20 12:45:17",6,2,1,4
"2020-11-20 12:45:21",6,3,1,419
"2020-11-20 12:52:20",6,4,0,40
"2020-11-20 12:53:00",6,1,0,185
"2020-11-20 12:56:05",6,2,1,5
"2020-11-20 12:56:10",6,3,1,7078
"2020-11-20 14:54:08",6,2,0,4012
"2020-11-21 08:00:15",7,2,0,13787
"2020-11-21 11:50:19",7,3,0,27
"2020-11-21 11:50:52",7,4,0,73
"2020-11-21 11:52:05",7,1,0,82
"2020-11-21 11:53:35",7,2,0,104
"2020-11-21 11:55:19",7,1,0,12
"2020-11-21 11:55:31",7,2,1,39
"2020-11-21 11:56:10",7,3,1,33
"2020-11-21 11:56:43",7,4,0,59
"2020-11-21 11:57:42",7,1,0,38
"2020-11-21 11:58:20",7,2,0,156
"2020-11-21 12:00:56",7,4,0,1327
"2020-11-21 12:23:04",7,1,0,72
"2020-11-21 12:24:16",7,2,0,133
"2020-11-21 12:26:29",7,4,0,12832
"2020-11-22 00:00:57",1,4,0,40731
"2020-11-22 11:19:49",1,1,0,136
"2020-11-22 11:22:06",1,4,0,42
"2020-11-22 11:22:49",1,1,0,116
"2020-11-22 11:24:56",1,3,0,46
"2020-11-22 11:25:42",1,4,0,26
"2020-11-22 11:26:08",1,1,0,84
"2020-11-22 11:27:34",1,2,0,158
"2020-11-22 11:30:12",1,4,0,211
"2020-11-22 11:33:44",1,1,0,6
"2020-11-22 11:33:52",1,2,0,8587
"2020-11-22 13:57:00",1,3,0,119
"2020-11-22 13:59:00",1,1,0,119
"2020-11-22 14:01:05",1,3,0,5
"2020-11-22 14:01:10",1,4,0,73
"2020-11-22 14:02:25",1,1,0,4
"2020-11-22 14:02:29",1,2,0,58
"2020-11-22 14:03:28",1,4,0,13694
"2020-11-22 17:51:44",1,1,0,98
"2020-11-22 17:53:40",1,2,0,494
"2020-11-22 18:01:54",1,4,0,45370
"2020-11-23 06:38:05",2,1,0,56
"2020-11-23 06:39:57",2,2,0,12
"2020-11-23 06:40:57",2,2,0,68
"2020-11-23 06:42:59",2,4,0,215
"2020-11-23 06:46:34",2,1,0,18
"2020-11-23 06:46:52",2,2,1,4
"2020-11-23 06:46:56",2,3,1,30
"2020-11-23 06:47:26",2,4,0,1
"2020-11-23 06:53:32",2,4,0,99
"2020-11-23 06:55:11",2,1,0,15
"2020-11-23 06:55:26",2,2,1,5
"2020-11-23 06:55:31",2,3,1,472
"2020-11-23 07:03:23",2,2,1,26
"2020-11-23 07:03:49",2,3,1,469
"2020-11-23 07:11:38",2,2,0,462
"2020-11-23 07:19:20",2,3,0,678
"2020-11-23 07:30:38",2,2,0,734
"2020-11-23 07:42:52",2,1,0,5
"2020-11-23 07:42:57",2,2,0,34
"2020-11-23 07:43:31",2,1,0,9
"2020-11-23 07:43:40",2,2,0,1012
"2020-11-23 08:00:32",2,4,0,2452
"2020-11-23 08:41:24",2,1,0,48
"2020-11-23 08:42:12",2,2,0,4662
"2020-11-23 09:59:54",2,4,0,34
"2020-11-23 10:00:28",2,1,0,16
"2020-11-23 10:00:44",2,2,0,162
"2020-11-23 10:03:26",2,3,0,1675
"2020-11-23 10:31:21",2,4,0,37
"2020-11-23 10:31:58",2,1,0,40
"2020-11-23 10:32:38",2,2,1,5
"2020-11-23 10:32:43",2,3,1,365
"2020-11-23 10:38:49",2,2,0,4
"2020-11-23 10:38:53",2,1,0,4
"2020-11-23 10:38:57",2,3,0,294
"2020-11-23 10:43:51",2,2,0,5
"2020-11-23 10:43:56",2,1,0,3
"2020-11-23 10:43:59",2,3,0,258
"2020-11-23 10:48:17",2,2,0,6
"2020-11-23 10:48:23",2,1,0,3
"2020-11-23 10:48:26",2,3,0,384
"2020-11-23 10:54:50",2,2,0,5
"2020-11-23 10:54:55",2,1,0,4
"2020-11-23 10:54:59",2,3,0,3670
"2020-11-23 11:56:09",2,2,0,28
"2020-11-23 11:56:37",2,4,0,3
"2020-11-23 11:56:40",2,1,0,14
"2020-11-23 11:56:54",2,2,1,5
"2020-11-23 11:56:59",2,3,1,3283
"2020-11-23 12:51:42",2,4,0,35
"2020-11-23 12:52:17",2,1,0,37
"2020-11-23 12:52:54",2,2,1,5
"2020-11-23 12:52:59",2,3,1,900
"2020-11-23 13:07:59",2,4,0,43
"2020-11-23 13:08:42",2,1,0,28
"2020-11-23 13:09:10",2,2,1,5
"2020-11-23 13:09:15",2,3,1,895
"2020-11-23 13:24:10",2,4,0,34
"2020-11-23 13:24:44",2,1,0,34
"2020-11-23 13:25:18",2,2,1,5
"2020-11-23 13:25:23",2,3,1,742
"2020-11-23 13:37:45",2,4,0,35
"2020-11-23 13:38:20",2,1,0,35
"2020-11-23 13:38:55",2,2,1,5
"2020-11-23 13:39:00",2,3,1,731
"2020-11-23 13:51:11",2,4,0,34
"2020-11-23 13:51:45",2,1,0,45
"2020-11-23 13:52:30",2,2,1,5
"2020-11-23 13:52:35",2,3,1,276
"2020-11-23 13:57:11",2,2,0,5
"2020-11-23 13:57:16",2,1,0,3
"2020-11-23 13:57:19",2,3,0,2924
"2020-11-23 14:46:04",2,2,0,50
"2020-11-23 14:46:54",2,1,0,3
"2020-11-23 14:46:57",2,3,0,804
"2020-11-23 15:00:21",2,2,0,10620
"2020-11-23 17:57:21",2,3,0,403
"2020-11-23 18:04:04",2,2,0,21377
"2020-11-24 08:00:28",3,2,0,108
"2020-11-24 08:02:16",3,1,0,104
"2020-11-24 08:04:00",3,2,0,105
"2020-11-24 08:05:45",3,3,0,1023
"2020-11-24 08:22:48",3,2,0,317
"2020-11-24 08:28:05",3,1,0,155
"2020-11-24 08:30:40",3,2,0,407
"2020-11-24 08:37:27",3,4,0,37
"2020-11-24 08:38:04",3,1,0,16
"2020-11-24 08:38:20",3,2,0,403
"2020-11-24 08:45:03",3,1,0,155
"2020-11-24 08:47:38",3,2,0,3647
"2020-11-24 09:48:25",3,1,0,180
"2020-11-24 09:51:25",3,2,0,570
"2020-11-24 10:00:55",3,1,0,5
"2020-11-24 10:01:00",3,2,0,391
"2020-11-24 10:07:31",3,1,0,5
"2020-11-24 10:07:36",3,2,0,64
"2020-11-24 10:08:40",3,4,0,41
"2020-11-24 10:09:21",3,1,0,18
"2020-11-24 10:09:39",3,2,0,20
"2020-11-24 10:09:59",3,1,0,180
"2020-11-24 10:12:59",3,2,0,1169
"2020-11-24 10:32:28",3,1,0,166
"2020-11-24 10:35:14",3,2,0,417
"2020-11-24 10:42:11",3,3,0,653
"2020-11-24 10:53:04",3,2,0,5
"2020-11-24 10:53:09",3,1,0,3
"2020-11-24 10:53:12",3,3,0,323
"2020-11-24 10:58:35",3,2,0,4
"2020-11-24 10:58:39",3,1,0,3
"2020-11-24 10:58:42",3,3,0,1983
"2020-11-24 11:31:45",3,2,0,6
"2020-11-24 11:31:51",3,1,0,3
"2020-11-24 11:31:54",3,3,0,237
"2020-11-24 11:35:51",3,2,0,4
"2020-11-24 11:35:55",3,1,0,3
"2020-11-24 11:35:58",3,3,0,107
"2020-11-24 11:37:45",3,4,0,183
"2020-11-24 11:40:48",3,1,0,94
"2020-11-24 11:42:22",3,2,1,5
"2020-11-24 11:42:27",3,3,1,599
"2020-11-24 11:52:26",3,4,0,39
"2020-11-24 11:53:05",3,1,0,28
"2020-11-24 11:53:33",3,2,0,11
"2020-11-24 11:53:44",3,1,0,2
"2020-11-24 11:53:46",3,2,0,5
"2020-11-24 11:53:51",3,1,0,874
"2020-11-24 12:08:25",3,2,0,43
"2020-11-24 12:09:08",3,4,0,3
"2020-11-24 12:09:11",3,1,0,15
"2020-11-24 12:09:26",3,2,0,10
"2020-11-24 12:09:36",3,1,0,3
"2020-11-24 12:09:39",3,2,0,20
"2020-11-24 12:09:59",3,1,0,72
"2020-11-24 12:11:11",3,2,0,10
"2020-11-24 12:11:21",3,1,0,66
"2020-11-24 12:12:27",3,2,0,43
"2020-11-24 12:13:10",3,4,0,6
"2020-11-24 12:13:16",3,1,0,14
"2020-11-24 12:13:30",3,2,0,26
"2020-11-24 12:13:56",3,1,0,3
"2020-11-24 12:13:59",3,2,0,4
"2020-11-24 12:14:03",3,1,0,66
"2020-11-24 12:15:09",3,3,0,509
"2020-11-24 12:23:38",3,4,0,35
"2020-11-24 12:24:13",3,1,0,27
"2020-11-24 12:24:40",3,2,1,5
"2020-11-24 12:24:45",3,3,1,486
"2020-11-24 12:32:51",3,2,0,3
"2020-11-24 12:32:54",3,1,0,3
"2020-11-24 12:32:57",3,3,0,452
"2020-11-24 12:40:29",3,2,0,3
"2020-11-24 12:40:32",3,1,0,4
"2020-11-24 12:40:36",3,3,0,359
"2020-11-24 12:46:35",3,2,0,2
"2020-11-24 12:46:37",3,1,0,3
"2020-11-24 12:46:40",3,3,0,165
"2020-11-24 12:49:25",3,2,0,4
"2020-11-24 12:49:29",3,1,0,3
"2020-11-24 12:49:32",3,3,0,144
"2020-11-24 12:51:56",3,4,0,139
"2020-11-24 12:54:15",3,2,0,11
"2020-11-24 12:54:26",3,1,0,3
"2020-11-24 12:54:29",3,3,0,48
"2020-11-24 12:55:17",3,4,0,614
"2020-11-24 13:05:31",3,2,0,45
"2020-11-24 13:06:16",3,1,0,3
"2020-11-24 13:06:19",3,3,0,130
"2020-11-24 13:08:29",3,4,0,148
"2020-11-24 13:10:57",3,2,0,6
"2020-11-24 13:11:03",3,1,0,3
"2020-11-24 13:11:06",3,3,0,59
"2020-11-24 13:12:05",3,4,0,475
"2020-11-24 13:20:00",3,2,0,6
"2020-11-24 13:20:06",3,1,0,3
"2020-11-24 13:20:09",3,3,0,61
"2020-11-24 13:21:10",3,4,0,1599
"2020-11-24 13:47:49",3,1,0,58
"2020-11-24 13:48:47",3,2,1,5
"2020-11-24 13:48:52",3,3,1,7489
"2020-11-24 15:53:41",3,2,1,43
"2020-11-24 15:54:24",3,3,0,407
"2020-11-25 08:00:49",4,2,0,91
"2020-11-25 08:02:20",4,1,0,4
"2020-11-25 08:02:24",4,2,0,196
"2020-11-25 08:05:40",4,1,0,3
"2020-11-25 08:05:43",4,2,0,317
"2020-11-25 08:11:00",4,1,0,40
"2020-11-25 08:11:40",4,2,0,2
"2020-11-25 08:11:42",4,1,0,2
"2020-11-25 08:11:44",4,2,0,2168
"2020-11-25 08:47:52",4,4,0,35
"2020-11-25 08:48:27",4,1,0,15
"2020-11-25 08:48:42",4,2,0,943
"2020-11-25 09:04:25",4,3,0,883
"2020-11-25 09:19:08",4,2,0,1212
"2020-11-25 09:39:20",4,4,0,34
"2020-11-25 09:39:54",4,1,0,14
"2020-11-25 09:40:08",4,2,1,5
"2020-11-25 09:40:13",4,3,1,464
"2020-11-25 09:47:57",4,4,0,38
"2020-11-25 09:48:35",4,1,0,26
"2020-11-25 09:49:01",4,2,1,5
"2020-11-25 09:49:06",4,3,1,242
"2020-11-25 09:53:08",4,2,0,9
"2020-11-25 09:53:17",4,1,0,5
"2020-11-25 09:53:22",4,3,0,1246
"2020-11-25 10:14:09",4,4,0,36
"2020-11-25 10:14:45",4,1,0,50
"2020-11-25 10:15:35",4,2,1,5
"2020-11-25 10:15:40",4,3,1,430
"2020-11-25 10:22:50",4,2,1,12
"2020-11-25 10:23:02",4,3,1,692
"2020-11-25 10:34:34",4,4,0,37
"2020-11-25 10:35:11",4,1,0,100
"2020-11-25 10:36:51",4,2,1,5
"2020-11-25 10:36:56",4,3,1,144
"2020-11-25 10:39:20",4,2,0,6
"2020-11-25 10:39:26",4,1,0,4
"2020-11-25 10:39:30",4,3,0,365
"2020-11-25 10:45:35",4,2,0,7142
"2020-11-25 12:44:37",4,4,0,34
"2020-11-25 12:45:11",4,1,0,14
"2020-11-25 12:45:25",4,2,0,248
"2020-11-25 12:49:33",4,4,0,10
"2020-11-25 12:49:43",4,1,0,32
"2020-11-25 12:50:15",4,2,0,90
"2020-11-25 12:51:45",4,4,0,3
"2020-11-25 12:51:48",4,1,0,27
"2020-11-25 12:52:15",4,4,0,165
"2020-11-25 12:55:00",4,1,0,32
"2020-11-25 12:55:32",4,2,0,9674
"2020-11-25 15:36:46",4,3,0,544
"2020-11-25 15:45:50",4,2,0,851
"2020-11-26 08:00:56",5,2,0,691
"2020-11-26 08:12:27",5,1,0,32
"2020-11-26 08:12:59",5,2,0,5876
"2020-11-26 09:50:55",5,1,0,36
"2020-11-26 09:51:31",5,2,0,17339
"2020-11-26 14:40:30",5,1,0,4
"2020-11-26 14:40:34",5,2,0,550
"2020-11-26 14:49:44",5,4,0,28
"2020-11-26 14:50:12",5,1,0,20
"2020-11-26 14:50:32",5,2,0,3824
"2020-11-26 15:54:16",5,3,0,363
"2020-11-27 08:00:36",6,2,0,1849
"2020-11-27 08:31:25",6,3,0,80
"2020-11-27 08:32:45",6,4,0,35
"2020-11-27 08:33:20",6,1,0,33
"2020-11-27 08:33:53",6,2,1,5
"2020-11-27 08:33:58",6,3,1,472
"2020-11-27 08:41:50",6,4,0,39
"2020-11-27 08:42:29",6,1,0,36
"2020-11-27 08:43:05",6,2,1,4
"2020-11-27 08:43:09",6,3,1,235
"2020-11-27 08:47:04",6,2,0,408
"2020-11-27 08:53:52",6,1,0,3
"2020-11-27 08:53:55",6,3,0,3181
"2020-11-27 09:46:56",6,2,0,23
"2020-11-27 09:47:19",6,1,0,45
"2020-11-27 09:48:04",6,2,0,557
"2020-11-27 09:57:21",6,4,0,8038
"2020-11-27 12:11:19",6,1,0,14
"2020-11-27 12:11:33",6,2,1,5
"2020-11-27 12:11:38",6,3,1,145
"2020-11-27 12:14:03",6,4,0,39
"2020-11-27 12:14:42",6,1,0,41
"2020-11-27 12:15:23",6,2,1,5
"2020-11-27 12:15:28",6,3,1,259
"2020-11-27 12:19:47",6,2,0,34
"2020-11-27 12:20:21",6,4,0,2
"2020-11-27 12:20:23",6,1,0,18
"2020-11-27 12:20:41",6,2,0,376
"2020-11-27 12:26:57",6,1,0,4
"2020-11-27 12:27:01",6,2,0,30
"2020-11-27 12:27:31",6,4,0,6
"2020-11-27 12:27:37",6,1,0,18
"2020-11-27 12:27:55",6,2,0,202
"2020-11-27 12:31:17",6,1,0,4
"2020-11-27 12:31:21",6,2,0,32
"2020-11-27 12:31:53",6,4,0,3
"2020-11-27 12:31:56",6,1,0,20
"2020-11-27 12:32:16",6,2,1,5
"2020-11-27 12:32:21",6,3,1,1444
"2020-11-27 12:56:25",6,4,0,35
"2020-11-27 12:57:00",6,1,0,33
"2020-11-27 12:57:33",6,2,0,9
"2020-11-27 12:57:42",6,1,0,3
"2020-11-27 12:57:45",6,2,0,34
"2020-11-27 12:58:19",6,4,0,3
"2020-11-27 12:58:22",6,1,0,17
"2020-11-27 12:58:39",6,2,0,22
"2020-11-27 12:59:01",6,1,0,2
"2020-11-27 12:59:03",6,2,0,60
"2020-11-27 13:00:03",6,4,0,3
"2020-11-27 13:00:06",6,1,0,20
"2020-11-27 13:00:26",6,2,0,652
"2020-11-27 13:11:18",6,1,0,4
"2020-11-27 13:11:22",6,2,0,1579
"2020-11-27 13:37:41",6,4,0,34
"2020-11-27 13:38:15",6,1,0,15
"2020-11-27 13:38:30",6,2,0,17
"2020-11-27 13:38:47",6,1,0,4
"2020-11-27 13:38:51",6,2,0,27
"2020-11-27 13:39:18",6,4,0,6
"2020-11-27 13:39:24",6,1,0,18
"2020-11-27 13:39:42",6,2,1,5
"2020-11-27 13:39:47",6,3,1,325
"2020-11-27 13:45:12",6,4,0,34
"2020-11-27 13:45:46",6,1,0,31
"2020-11-27 13:46:17",6,2,0,8
"2020-11-27 13:46:25",6,1,0,4
"2020-11-27 13:46:29",6,2,0,19
"2020-11-27 13:46:48",6,4,0,10
"2020-11-27 13:46:58",6,1,0,23
"2020-11-27 13:47:21",6,2,0,98
"2020-11-27 13:48:59",6,1,0,5
"2020-11-27 13:49:04",6,2,0,31
"2020-11-27 13:49:35",6,4,0,2
"2020-11-27 13:49:37",6,1,0,21
"2020-11-27 13:49:58",6,2,1,5
"2020-11-27 13:50:03",6,3,1,396
"2020-11-27 13:56:39",6,2,0,2
"2020-11-27 13:56:41",6,1,0,4
"2020-11-27 13:56:45",6,3,0,996
"2020-11-27 14:13:21",6,2,0,656
"2020-11-27 14:24:17",6,3,0,805
"2020-11-27 14:37:42",6,2,1,33
"2020-11-27 14:38:15",6,3,1,815
"2020-11-27 14:51:50",6,2,0,876
"2020-11-27 15:06:26",6,3,0,690
"2020-11-27 15:17:56",6,2,0,2010
"2020-11-27 15:51:26",6,3,0,543
"2020-11-28 08:00:20",7,2,0,8904
"2020-11-28 10:28:44",7,3,0,1837
"2020-11-28 10:59:21",7,2,0,16505
"2020-11-28 15:34:26",7,3,0,772
"2020-11-28 15:47:18",7,2,1,38
"2020-11-28 15:47:56",7,3,0,806
"2020-11-29 00:00:22",1,2,0,54783
"2020-11-29 15:13:25",1,3,0,695
"2020-11-29 15:25:00",1,2,1,31
"2020-11-29 15:25:31",1,3,1,777
"2020-11-29 15:38:28",1,2,1,45
"2020-11-29 15:39:13",1,3,1,931
"2020-11-29 15:54:44",1,2,0,79
"2020-11-29 15:56:03",1,3,0,109
"2020-11-29 15:57:52",1,4,0,1
"2020-11-29 15:59:23",1,1,0,73
"2020-11-29 16:00:36",1,2,1,6
"2020-11-29 16:00:42",1,3,1,698
"2020-11-29 16:12:20",1,2,0,56880
"2020-11-30 08:00:20",2,4,0,41
"2020-11-30 08:01:01",2,1,0,17
"2020-11-30 08:01:18",2,2,0,182
"2020-11-30 08:04:20",2,4,0,6
"2020-11-30 08:04:26",2,1,0,21
"2020-11-30 08:04:47",2,2,0,82
"2020-11-30 08:06:09",2,4,0,3
"2020-11-30 08:06:12",2,1,0,19
"2020-11-30 08:06:31",2,2,0,8299
"2020-11-30 10:24:50",2,1,0,9
"2020-11-30 10:24:59",2,2,0,543
"2020-11-30 10:34:02",2,4,0,5371
"2020-11-30 12:03:33",2,1,0,47
"2020-11-30 12:04:20",2,2,0,1370
"2020-11-30 12:27:10",2,1,0,4
"2020-11-30 12:27:14",2,2,0,6882
"2020-11-30 14:21:56",2,4,0,3
"2020-11-30 14:21:59",2,1,0,37
"2020-11-30 14:22:36",2,2,0,316
"2020-11-30 14:27:52",2,3,0,135
"2020-11-30 14:30:07",2,4,0,558
"2020-11-30 14:39:25",2,2,0,2
"2020-11-30 14:39:27",2,1,0,2
"2020-11-30 14:39:29",2,2,1,5
"2020-11-30 14:39:34",2,3,1,152
"2020-11-30 14:42:06",2,2,0,100
"2020-11-30 14:43:46",2,1,0,82
"2020-11-30 14:45:08",2,2,0,376
"2020-11-30 14:51:24",2,1,0,2
"2020-11-30 14:51:26",2,3,0,149
"2020-11-30 14:53:55",2,2,0,1417
"2020-11-30 15:17:32",2,3,0,779
"2020-11-30 15:30:31",2,2,0,6779
"2020-11-30 17:23:30",2,3,0,987
"2020-11-30 17:39:57",2,2,0,22813
"2020-12-01 08:00:49",3,2,0,1274
"2020-12-01 08:22:03",3,1,0,11
"2020-12-01 08:22:14",3,2,0,118
"2020-12-01 08:24:12",3,3,0,1317
"2020-12-01 08:46:09",3,2,0,5
"2020-12-01 08:46:14",3,1,0,4
"2020-12-01 08:46:18",3,3,0,251
"2020-12-01 08:50:29",3,2,0,13
"2020-12-01 08:50:42",3,1,0,4
"2020-12-01 08:50:46",3,3,0,328
"2020-12-01 08:56:14",3,2,0,5
"2020-12-01 08:56:19",3,1,0,5
"2020-12-01 08:56:24",3,3,0,332
"2020-12-01 09:01:56",3,2,0,9
"2020-12-01 09:02:05",3,1,0,4
"2020-12-01 09:02:09",3,3,0,327
"2020-12-01 09:07:36",3,2,0,5
"2020-12-01 09:07:41",3,1,0,4
"2020-12-01 09:07:45",3,3,0,478
"2020-12-01 09:15:43",3,2,0,6
"2020-12-01 09:15:49",3,1,0,4
"2020-12-01 09:15:53",3,3,0,2988
"2020-12-01 10:05:41",3,2,0,7
"2020-12-01 10:05:48",3,1,0,4
"2020-12-01 10:05:52",3,3,0,333
"2020-12-01 10:11:25",3,2,0,4
"2020-12-01 10:11:29",3,1,0,5
"2020-12-01 10:11:34",3,2,0,3
"2020-12-01 10:11:37",3,1,0,4
"2020-12-01 10:11:41",3,3,0,379
"2020-12-01 10:18:00",3,2,0,220
"2020-12-01 10:21:40",3,1,0,3
"2020-12-01 10:21:43",3,3,0,858
"2020-12-01 10:36:01",3,2,0,5
"2020-12-01 10:36:06",3,1,0,2
"2020-12-01 10:36:08",3,2,1,4
"2020-12-01 10:36:12",3,3,1,338
"2020-12-01 10:41:50",3,2,0,5
"2020-12-01 10:41:55",3,1,0,4
"2020-12-01 10:41:59",3,2,0,7
"2020-12-01 10:42:06",3,1,0,4
"2020-12-01 10:42:10",3,3,0,321
"2020-12-01 10:47:31",3,2,0,882
"2020-12-01 11:02:13",3,4,0,35
"2020-12-01 11:02:48",3,1,0,15
"2020-12-01 11:03:03",3,2,1,5
"2020-12-01 11:03:08",3,3,1,3307
"2020-12-01 11:58:15",3,2,0,1914
"2020-12-01 12:30:09",3,4,0,35
"2020-12-01 12:30:44",3,1,0,15
"2020-12-01 12:30:59",3,2,1,4
"2020-12-01 12:31:03",3,3,1,392
"2020-12-01 12:37:35",3,2,0,854
"2020-12-01 12:51:49",3,4,0,35
"2020-12-01 12:52:24",3,1,0,14
